mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
202304.0,SCTN,D,439.0
202304.0,SCVD,D,354.0
202304.0,SCVM,D,682.0
202304.0,SCVM,I,2.0
202305.0,SCAR,D,368.0
202305.0,SCAR,I,23.0
202305.0,SCAS,D,32.0
202305.0,SCAT,,496.0
202305.0,SCAT,I,2.0
202305.0,SCBA,D,280.0
202305.0,SCCC,D,34.0
202305.0,SCCF,D,1252.0
202305.0,SCCF,I  ,4.0
202305.0,,D,1074.0
202305.0,SCCI,D,686.0
202305.0,SCCI,,13.0
202305.0,SCCV,D,
202305.0  ,SCCY,D,268.0
202305.0,SCDA,D,1574.0
202305.0,SCDA,I,29.0
202305.0,SCEL,D,7718.0  
202305.0,SCEL,I,4878.0
202305.0,SCES,D,97.0
202305.0,SCFA  ,D,1400.0
202305.0,SCFA,I,56.0
202305.0,SCFM,D,106.0
202305.0  ,SCFT,D  ,22.0  
202305.0,SCGE,D,238.0  
202305.0,SCGZ,D,92.0
202305.0,SCHR,D,30.0
202305.0,SCIC,D,302.0
202305.0,SCIE,D,2218.0
202305.0,SCIE,I,13.0
202305.0,SCIM,D,68.0
202305.0,SCIP,D,33.0
202305.0,SCIP,I,2.0
,SCIR,D,42.0
202305.0,SCJO,D,527.0
202305.0,SCLC,D  ,149.0
202305.0,SCLL,D,105.0
202305.0  ,SCMK,,416.0
202305.0,SCNT,D,41.0
202305.0,SCON,D,50.0
202305.0,SCPD,D,2142.0
202305.0  ,SCPF,D,1628.0
202305.0  ,SCPQ,D,134.0
202305.0,SCQP,D,599.0
202305.0,SCQP,I,4.0
202305.0,SCRD,D,865.0
202305.0,SCRG,D  ,1009.0
202305.0,SCSE,D,1111.0
,SCSN,D,669.0
202305.0,SCTB,D,3158.0
202305.0,SCTE,D,1172.0
202305.0,SCTE,I,2.0
202305.0,SCTN,D,338.0
,SCVD,D,237.0
202305.0,SCVM,D,711.0
202305.0,,I,5.0
202306.0  ,SCAP,,6.0
202306.0,SCAR,D,356.0
202306.0,SCAR,I,23.0
202306.0,SCAS,D,32.0
202306.0,SCAT,D,425.0
202306.0,SCAT,I,1.0
202306.0,SCBA,D,268.0
202306.0,SCCC,D,80.0
202306.0,SCCF,D,1204.0
202306.0,SCCF,I,7.0
202306.0,SCCH,D,775.0
202306.0,SCCI,D,635.0
202306.0,SCCI,I,10.0
202306.0,SCCV,D,269.0
202306.0,SCCY,D,338.0
202306.0,SCDA,D,1335.0
202306.0,SCDA,I,
202306.0,SCEL,D,
202306.0,SCEL,I,4788.0
202306.0,SCES,D,88.0
202306.0,SCFA,D,1319.0
202306.0,SCFA,I,61.0
202306.0,SCFM,D,112.0
202306.0,SCFT,D,2.0
202306.0,SCGE,D,188.0  
202306.0  ,SCGZ,D,72.0
202306.0,SCHR,D,20.0
202306.0,SCIC,D,245.0
202306.0,SCIE,D,1751.0
202306.0,SCIE,I,4.0
202306.0,SCIM,D,
202306.0,SCIP,D,39.0
202306.0  ,SCIP,,4.0
202306.0,SCIR,D,26.0
202306.0,SCJO,D,391.0
202306.0,SCLL,D,64.0
202306.0,SCMK  ,D,465.0
202306.0,SCNT,D,43.0
202306.0,SCNT,I,1.0
202306.0,SCON,D,60.0
202306.0,SCPD,D,2049.0
202306.0,SCPF,D,
202306.0,SCPQ,D,139.0
202306.0,SCQP,D,601.0
202306.0,SCQP,I,1.0
202306.0,SCRD  ,D,839.0
202306.0,SCRG,D,1024.0
202306.0,,I,1.0
202306.0  ,SCSE,D,1508.0
202306.0,SCSE,I,1.0
202306.0,SCSN,D,603.0
202306.0,SCTB,D,2641.0
202306.0,SCTE,D,1109.0
202306.0,SCTE,I,2.0
202306.0,SCTN,D,319.0
202306.0,SCVD,D,208.0  
202306.0,SCVM,D,630.0
202306.0,SCVM,I,6.0
202307.0,SCAP,D  ,2.0
202307.0,SCAR,D,424.0
202307.0,SCAR,I,14.0
202307.0,SCAS,D,14.0
202307.0,SCAT,D,419.0
202307.0,SCBA,D,310.0
202307.0,SCCC,D,52.0
202307.0,SCCF,D,1358.0
202307.0,SCCF,I,5.0
202307.0,SCCH,D,550.0
202307.0,SCCI,D,759.0
202307.0,SCCI,I,8.0
202307.0,SCCV,D,344.0
202307.0,SCCY,D,303.0
202307.0,SCDA,D,1364.0
202307.0,SCDA,,22.0
202307.0,SCEL,D,8496.0  
202307.0,SCEL,I,5459.0
202307.0,SCES,D,98.0
202307.0,SCFA,D,1482.0
202307.0,SCFA,I,64.0
202307.0,SCFM,D,100.0
202307.0,SCFT,D,
202307.0,SCGE,D,104.0
202307.0,SCGZ,D,74.0
202307.0,SCHR,D  ,12.0
202307.0,SCIC,D,217.0  
202307.0,SCIE,D,
202307.0,SCIE,I,
202307.0,SCIM,D,63.0
,SCIP,D  ,38.0
202307.0,SCIP,I,5.0
202307.0,SCIR,D,
202307.0,SCJO,D,451.0
202307.0,SCLL,D,61.0
202307.0,SCMK,D,415.0
202307.0,SCNT,D  ,60.0
202307.0,SCON,D,37.0
202307.0,,D,2347.0
202307.0,SCPF,D,1522.0
202307.0,SCPQ,D,114.0
202307.0,SCQP,D,758.0
202307.0,SCQP  ,I  ,1.0
202307.0,SCRD,D,636.0
202307.0,SCRG,D,1188.0
202307.0,SCSE,D,1614.0
202307.0,SCSN,D,883.0
202307.0,SCTB,D,3332.0
202307.0,SCTE,D,1362.0
202307.0,SCTN,D,349.0
202307.0,SCVD,D,282.0
202307.0,SCVM,,719.0
202307.0,SCVM,I,2.0
202308.0,SCAP,D,4.0
202308.0  ,SCAR,D,372.0
202308.0,SCAR,I,25.0
202308.0,SCAS,D,22.0
202308.0  ,SCAT,D,431.0
202308.0,SCBA,D,282.0
202308.0,SCCC,D  ,60.0
202308.0,SCCF,D,1364.0
202308.0,SCCF,I,7.0
202308.0,SCCH  ,D  ,857.0  
202308.0,SCCI,D,614.0
202308.0,SCCI,I,8.0
202308.0,SCCV,D,134.0
202308.0,SCCY  ,,279.0
202308.0,SCDA,,1441.0
202308.0,SCDA,I,4.0
202308.0,SCEL,D,7790.0
202308.0,SCEL,I,5422.0
202308.0,SCES,D,125.0
202308.0,SCFA,D,1383.0
202308.0,SCFA,I,63.0
202308.0,SCFM,D,120.0
202308.0,SCFT  ,D  ,14.0
202308.0,,D,201.0
202308.0,SCGZ,D,76.0
202308.0,SCHR,D,6.0
202308.0,SCIC,D,304.0
202308.0,SCIE,D,2013.0
202308.0,SCIE,,7.0
,SCIM,D  ,
202308.0,SCIP,D,49.0
202308.0,SCIP  ,I,5.0
202308.0,SCIR,D,16.0  
202308.0,SCJO,D,405.0
202308.0,SCLL,D,12.0
202308.0,SCMK,D,441.0
202308.0,SCNT,D,44.0
202308.0,SCON,D,58.0
202308.0,SCPD,D,2130.0
202308.0,SCPF,D,1645.0
,SCPQ,D,103.0
202308.0,SCQP,D,725.0
202308.0,SCQP,I,1.0
202308.0,SCRD,D,691.0
202308.0,SCRG,D,1264.0
202308.0,SCSE,D,1256.0
202308.0,,D,855.0
202308.0,SCTB,D,2936.0
202308.0  ,SCTE,D,1225.0
202308.0  ,SCTE,I,1.0
202308.0,SCTN,D,376.0
202308.0,SCVD,D,216.0
202308.0,SCVM,D,695.0
202308.0,SCVM,I,nan  
202309.0,SCAP,D,18.0
202309.0,SCAR,D,413.0
202309.0,SCAR  ,I,10.0
,SCAS,D,41.0
202309.0,SCAT,D,478.0
202309.0,SCBA,,337.0
202309.0,SCCC,D,43.0
202309.0,SCCF,D,1328.0
202309.0,nan  ,I  ,11.0
202309.0,SCCH,D,1268.0
202309.0,,D,673.0
202309.0  ,SCCI,I,12.0
202309.0,SCCV  ,D,133.0
202309.0,SCCY,D,319.0
,SCDA,D,1319.0
202309.0,SCDA,I,4.0
202309.0,,D,8026.0
202309.0,SCEL,I,5236.0
202309.0,SCES,D,112.0  
202309.0,SCFA  ,D,1326.0
,,I,68.0
202309.0,SCFM,D,100.0
202309.0,SCFT,D,10.0
202309.0,SCGE,D,149.0
202309.0,SCGZ,D,70.0
202309.0,SCHR,D,28.0
202309.0,SCIC,D,250.0
202309.0,SCIE,D,1914.0
202309.0,SCIE,I,1.0
202309.0,SCIP  ,D,80.0
202309.0,SCIP,I,2.0
202309.0,SCIR,D  ,20.0
202309.0,SCJO,D,467.0
202309.0,SCLL,D,44.0
202309.0,SCMK,D,418.0
202309.0,SCNT,D,66.0
202309.0,SCNT,I,2.0
202309.0,SCON,nan  ,27.0
,SCPD,D,1952.0
202309.0,SCPF,D,1769.0
202309.0,SCPQ,D,117.0
202309.0,SCQP,D,846.0
202309.0,SCRD,D,687.0  
202309.0,SCRG,D,1180.0
,,D,1473.0
,SCSE,I,1.0
202309.0,SCSN,D,719.0
202309.0,SCTB,D,2572.0
202309.0,SCTE,D,1427.0
202309.0,SCTE,I,3.0
202309.0,SCTN,D,382.0
202309.0,SCVD,D,244.0
202309.0,SCVM,D,957.0
202309.0,SCVM,I,9.0
202310.0,SCAP  ,D,41.0
202310.0,SCAR,D,
,SCAR,I,50.0
202310.0,SCAS,D,39.0  
202310.0  ,SCAT,D,468.0
202310.0,SCAT,I,2.0
,SCBA,D,326.0
202310.0,SCBA,I,2.0
202310.0,SCCC,D,36.0
202310.0,SCCF,D,1428.0
202310.0,SCCF,I,10.0
,SCCH,D,1408.0
202310.0,SCCI,D,876.0
202310.0  ,SCCI,I,39.0
202310.0,SCCV,D,161.0
202310.0,SCCY,D,301.0
202310.0,SCDA,D,1345.0
202310.0  ,SCDA,I,8.0
202310.0,SCEL,D,8197.0
202310.0,SCEL,I,5509.0
202310.0,SCES,D,110.0
202310.0,SCFA,D,1359.0  
202310.0,SCFA,,70.0
202310.0,SCFM,D,104.0
202310.0,SCFT,D,38.0
202310.0,SCGE,D,404.0
202310.0,SCGZ,D,78.0
202310.0,SCHR,D  ,44.0
202310.0,SCIC,D,279.0
202310.0,SCIE,D  ,2519.0
202310.0,SCIE,I,8.0
202310.0,SCIM,D,93.0
202310.0,SCIP,D,68.0
202310.0,SCIP,I,9.0
202310.0,SCIR,D,30.0
202310.0,SCJO,D,484.0
202310.0,SCLL,D,59.0
202310.0  ,SCMK,D,456.0
,SCNT,D,154.0
202310.0,SCNT,I,5.0
202310.0  ,SCON,D  ,32.0
202310.0,SCPD,D,1924.0
202310.0,SCPF,D,
202310.0,,D,
202310.0,SCQP,D,815.0  
202310.0,SCQP,I  ,1.0
202310.0,SCRD,D,1469.0
202310.0,SCRG,D  ,920.0
202310.0,SCRM,D,2.0
202310.0,SCSE,D,1692.0
202310.0,SCSE,I  ,5.0
202310.0,SCSN,D,1182.0
202310.0,SCTB,D,3075.0
202310.0,SCTE  ,D,1502.0
202310.0,SCTE,I,4.0
202310.0,SCTN,D  ,444.0
202310.0,SCVD,D,408.0
202310.0,SCVM,D,940.0
202310.0,SCVM,I,4.0
202311.0,SCAR,D  ,695.0
202311.0,SCAR,I,34.0
202311.0,SCAS,D,32.0
202311.0,SCAT,D,519.0
202311.0,SCBA,D,358.0
202311.0,,I,2.0
202311.0,SCCC,D,40.0
202311.0,SCCF,D,1444.0
202311.0,SCCF,I,9.0
202311.0,SCCH,D,1327.0
202311.0,SCCI,D,902.0
202311.0,SCCI,I,54.0
202311.0,SCCV,D,136.0
202311.0,,D,244.0
202311.0,SCDA,D,1211.0
202311.0,SCDA,I,12.0
202311.0,SCEL,D,8298.0
202311.0,SCEL,I  ,5895.0
202311.0,SCES,D,108.0
202311.0,SCFA,D,1459.0
202311.0,SCFA,I,67.0
202311.0,SCFM  ,D,98.0
202311.0,SCFT,D,10.0
,,D,343.0
202311.0,SCGZ,D,119.0
202311.0,SCGZ,I,16.0
202311.0,SCHR,D,29.0
202311.0,SCIC,D,299.0
202311.0,SCIE,D,2915.0
202311.0,SCIE,I,12.0
,SCIM,D,86.0
202311.0,SCIP,D,74.0
202311.0,SCIP,I,9.0
202311.0,SCIR,D,44.0
202311.0,SCJO,D,480.0
202311.0,SCLL,D,75.0
202311.0,SCMK,D,472.0
202311.0,SCNT,,195.0
202311.0,SCNT,I,14.0
202311.0,SCON,D,35.0
,SCPD,D,2221.0
202311.0,SCPF,D,1576.0
202311.0,SCPF,I,3.0
202311.0,SCPQ,D,73.0
202311.0,SCQP,D,870.0
202311.0,SCQP,I  ,1.0
202311.0,SCRD,D,947.0
202311.0,SCRG,D,1086.0
202311.0,SCRM,D,10.0
202311.0,SCSE,D,1774.0
202311.0,SCSE,I,2.0
202311.0,SCSN,D,1018.0
202311.0,SCTB,D,3454.0
202311.0  ,SCTE,D,1492.0
202311.0,SCTE,I,14.0
202311.0,SCTN,D,436.0
202311.0,SCVD,D,371.0
202311.0,SCVD,I,2.0
202311.0,SCVM,D,713.0
202311.0,SCVM,I,9.0
202312.0,SCAP,D,64.0  
202312.0,SCAR  ,D,636.0
202312.0,SCAR,I,17.0
202312.0,SCAS,D,65.0
202312.0  ,SCAT,,
202312.0,SCAT,,1.0
202312.0,SCBA  ,D,367.0
202312.0,SCBA,I,1.0
202312.0  ,SCCC,D,55.0
202312.0,SCCF,D,1413.0
202312.0,SCCF,I,9.0
202312.0,SCCH,D  ,1710.0
202312.0,SCCI  ,D,1089.0
202312.0  ,SCCI,I,45.0
202312.0,,D,163.0  
,SCCY,D,358.0
202312.0,SCDA,D,1146.0
202312.0,SCDA,I,6.0
202312.0,SCEL,D,8556.0
202312.0,SCEL,I,6455.0
202312.0  ,SCES,D,
202312.0,SCFA,D,1423.0
202312.0,SCFA,I,91.0
,,D,106.0
202312.0,SCFT,D,26.0
202312.0,SCGE,D,497.0
202312.0,SCGZ,D,
202312.0,SCGZ,I,32.0
202312.0,SCHR,,64.0
202312.0,SCIC,D,1225.0
202312.0,SCIE,D,2219.0
202312.0,SCIE,I,8.0
202312.0,SCIM,D,60.0
202312.0,SCIM,I,2.0
202312.0,SCIP,D,90.0
202312.0,SCIP,I,12.0
202312.0,SCIR,D,36.0
202312.0,SCJO,D,651.0
202312.0,SCLL,,48.0
202312.0,SCMK,D,512.0
202312.0,SCNT,D,292.0
202312.0  ,,I,14.0
202312.0,SCON,D,14.0
202312.0,SCPD,D,2544.0
202312.0,SCPF,D,2094.0
202312.0,SCPQ,D,126.0
202312.0,SCQP,D,908.0
202312.0,SCQP,I,11.0
202312.0,SCRD,D,
202312.0,SCRG,D,2431.0
202312.0,SCRM,D,
202312.0,SCSE,D,1719.0
202312.0,SCSE,I,6.0
202312.0,SCSN,D,988.0
202312.0,,D,3556.0  
202312.0,SCTE,D,
202312.0,SCTE  ,I,16.0
202312.0,SCTN  ,D  ,529.0
202312.0,SCVD,D,306.0
202312.0,SCVM,D,1347.0
202312.0,SCVM,I,1.0
202401.0,SCAP,D,28.0
202401.0,SCAR,D,676.0
202401.0,SCAR,I,29.0
202401.0,SCAS,D,48.0
202401.0,SCAT,D,554.0
202401.0,SCAT,,3.0
202401.0,SCBA,D,
202401.0,SCCC  ,D,54.0
202401.0,SCCF,D,1629.0
202401.0,,I,4.0
202401.0,SCCH,D,1330.0
202401.0,SCCI,D,1265.0
202401.0,SCCI,I,66.0
202401.0,SCCV,D,367.0  
202401.0  ,SCCY,D,615.0
202401.0,SCDA,D,1336.0
202401.0,SCDA,I,4.0
202401.0,SCEL,D,10201.0
202401.0,SCEL,I,6748.0
202401.0,,D,83.0
202401.0,SCFA,D,1609.0
202401.0,SCFA,I,84.0
202401.0,SCFM,D,98.0
202401.0,SCFT,D  ,81.0
202401.0,SCGE,D,1053.0
202401.0,SCGZ,D,145.0
202401.0,SCGZ,I,25.0
202401.0,SCHR,D,76.0
202401.0,SCIC,D,425.0
202401.0,SCIE,D,3273.0
202401.0,SCIE,I,1.0
202401.0,SCIM,D,
202401.0,SCIP,D,60.0
202401.0  ,SCIP,I,12.0
202401.0,,D,60.0
202401.0,SCJO,D,650.0
202401.0,SCLC,D,871.0
202401.0,SCLL,D,49.0
202401.0,SCMK,D,525.0
202401.0,SCNT,D,305.0
202401.0,SCNT,I,24.0
,SCON,D,31.0
202401.0  ,SCPD,D,1921.0  
202401.0,SCPF,D,2205.0
202401.0,SCPQ,D,180.0
202401.0,SCQP,D,1274.0
202401.0,SCQP,I,3.0
202401.0,SCRD,D,1094.0
202401.0,SCRG,D,1279.0
202401.0,SCRM,D,125.0
202401.0,SCSE,D,1946.0
202401.0,SCSN,D,747.0
202401.0,SCTB,D,3960.0
202401.0,SCTE,D,2054.0
202401.0,SCTE,I,13.0
202401.0,SCTN,D,540.0
202401.0,SCVD,D,523.0
202401.0,SCVI,D,947.0
202401.0,,I,34.0
202401.0,SCVM,D,945.0
202401.0,SCVM,I  ,4.0
202401.0,SCVV  ,D,580.0
202402.0,SCAP,D,35.0
202402.0,SCAR,D,446.0
202402.0,SCAR,,29.0
202402.0,nan  ,D,58.0
202402.0,SCAT  ,D,474.0
202402.0,SCBA,D,512.0
202402.0  ,SCCC,D,38.0
202402.0,SCCF,D,1460.0
202402.0,SCCF,I,4.0
202402.0,SCCH,D,1144.0
202402.0,SCCI,D,1185.0
202402.0,SCCI,I,43.0
202402.0,SCCV,D,258.0
202402.0,SCCY,D,310.0
202402.0,SCDA,D,1057.0
202402.0,SCDA,,1.0
202402.0  ,SCEL,D,9304.0
202402.0,SCEL,I,6294.0
202402.0,SCES,D,85.0
202402.0,SCFA,D,1480.0
202402.0,SCFA,I,80.0
202402.0,SCFM,D,98.0
202402.0,SCFT,D,55.0
202402.0,SCGE,D,1191.0
202402.0,SCGE,I,1.0
,SCGZ,D,130.0
202402.0,SCGZ,I,20.0
202402.0,SCHR,D,82.0
202402.0  ,SCIC,D,454.0
,SCIE,D,2406.0
202402.0,SCIE,I,1.0
202402.0,SCIM,D,63.0
202402.0,SCIP,,86.0
202402.0,SCIP,I,10.0
202402.0,SCIR,D,85.0
202402.0,SCJO  ,D,640.0
202402.0,SCLL,D,24.0
202402.0,SCMK,D,390.0
202402.0,SCNT,D,230.0
202402.0,SCNT,I,5.0
202402.0,,D,30.0
202402.0,,D,1394.0
202402.0,SCPF,D,2143.0
202402.0,SCPQ,D,183.0
202402.0,SCPR,D,
202402.0,SCQP,D  ,1170.0
202402.0,SCRD,,1710.0
202402.0,SCRG,D,1080.0
202402.0,SCRM,D,146.0
202402.0,SCSE,D,2046.0
202402.0,SCSN,D  ,645.0
202402.0,SCTB,D,3147.0
202402.0,SCTE,D,2033.0  
202402.0,SCTE,I,24.0
202402.0,SCTN  ,D,588.0
202402.0,SCVD  ,D,425.0  
202402.0,SCVL,D,266.0  
202402.0,SCVM,D,nan  
202402.0,SCVM,I,4.0
202403.0,SCAP,D,18.0
202403.0,SCAR,D,363.0
202403.0,SCAR,I,29.0
202403.0,,D,52.0
202403.0  ,SCAT,D,489.0
,SCAT,I,2.0
202403.0,SCBA,D  ,373.0
202403.0,SCBA,I  ,7.0
202403.0,SCCC,D,39.0
202403.0,SCCF,D,
202403.0,SCCF,I,11.0
202403.0,SCCH,D,1084.0
202403.0,SCCI,D,840.0
202403.0,SCCI,I,
202403.0  ,SCCV,D,435.0
202403.0,SCCY,,258.0
202403.0,SCDA,D,1234.0
202403.0,,I,8.0
202403.0,SCEL  ,D,8621.0
202403.0,SCEL,I,6666.0  
202403.0,SCES,D,81.0
202403.0,SCFA,D,1590.0
202403.0,SCFA,I,78.0  
202403.0,SCFM,D,84.0
202403.0,SCFT,D,18.0
202403.0,SCGE,D,750.0
202403.0,SCGZ,D,94.0
202403.0,SCGZ,I,8.0
,SCHR,D,42.0  
202403.0,SCIC,D,566.0
202403.0,SCIE,,2950.0
202403.0,SCIE,I,12.0
202403.0,SCIM,D,112.0
202403.0,SCIP,D,86.0
202403.0,SCIP,I,14.0
202403.0,SCIR,D,93.0
202403.0,SCJO,D,566.0
202403.0,SCJO,I,1.0
202403.0,SCLL,D,22.0
202403.0,SCMK,D,216.0
202403.0,SCNT,D,235.0  
202403.0,SCNT,I,9.0
202403.0,SCON,D,46.0
202403.0,SCPD,D,2218.0
202403.0,SCPF,D  ,1821.0  
,SCPM,,522.0
202403.0,SCPQ,D,172.0
202403.0  ,SCQP,D,962.0
202403.0,SCQP,,1.0
202403.0,,D,851.0
202403.0,SCRG,D,984.0
202403.0,SCRM,D,33.0
202403.0,SCSE,D,1540.0
202403.0,SCSN,D  ,888.0
202403.0,SCTB,D,3485.0
202403.0,SCTE  ,D,1606.0
202403.0,SCTE,I,2.0
202403.0  ,SCTN,D,529.0  
202403.0,SCVD,D,316.0
202403.0,SCVM,D,
202403.0,SCVM,,6.0
202404.0,SCAP,D,13.0
202404.0,SCAR,,435.0
202404.0,SCAR,I,33.0
202404.0,SCAS,D,
202404.0,SCAT,D,546.0
202404.0,SCAT,I,1.0
202404.0,SCBA,D  ,343.0
,SCBA,I  ,
202404.0,SCCC,D,56.0  
202404.0,SCCF,D,1492.0
202404.0,SCCF,I,12.0
202404.0,SCCH,,679.0
202404.0,SCCI,D,586.0
202404.0,SCCI,I,19.0
202404.0,SCCV,,463.0
202404.0,SCCY  ,D,288.0
202404.0,SCDA,D,1177.0
202404.0,SCDA,I,2.0  
202404.0,SCEL,,
202404.0,SCEL,I,
202404.0,SCES,D,63.0
202404.0,SCFA,D,1560.0
202404.0,SCFA,I,84.0
202404.0,SCFM,D,108.0
202404.0,SCFT,D,27.0
202404.0,SCGE,D,320.0
202404.0,SCGZ,D,39.0
202404.0,SCGZ,I,3.0
202404.0  ,SCHR,D,30.0
202404.0,SCIC,D  ,699.0
202404.0,SCIE,D,2198.0
202404.0,SCIE,I,52.0
202404.0,SCIM,D,68.0
202404.0,SCIP  ,D,82.0  
202404.0,SCIP,I,1.0
202404.0,SCIR,D,76.0
202404.0,SCJO,D,471.0
202404.0,SCLC,,143.0
202404.0,SCLL,D,101.0
202404.0,SCMK,D,408.0
202404.0,SCNT,D,115.0
202404.0,SCNT,I,nan  
202404.0,SCON,D,36.0
202404.0,SCPD,,2199.0  
202404.0,SCPF,D,1864.0
202404.0,SCPF,I,1.0
202404.0,SCPQ,D,102.0
,,D,731.0
202404.0,SCQP,I,2.0
202404.0,SCRD,D,865.0  
202404.0,SCRG,D,
202404.0,SCSE,D,1578.0
202404.0,SCSE,I,2.0
202404.0,,D,804.0
202404.0,SCTB,D,2878.0
202404.0,SCTE,D,1376.0
202404.0,SCTE,I,8.0
202404.0,SCTN,D,450.0
,SCVD,D,442.0
202404.0,SCVM,D,816.0
202404.0,SCVM,I,4.0
202405.0,SCAP,D,7.0
202405.0,SCAR,D,479.0
202405.0,SCAR,I,20.0
202405.0,SCAS,D,52.0
,SCAT,D,455.0
202405.0,SCBA,,318.0
202405.0,SCCC,D,86.0
202405.0,SCCF,D,1584.0
202405.0,SCCF,I,10.0  
202405.0,SCCH,D,736.0
202405.0,SCCI,,639.0
202405.0,SCCI,I,13.0
202405.0,SCCV,D,438.0
202405.0,SCCY,D,330.0
202405.0,SCDA,D,1123.0
202405.0,SCDA,I,7.0
202405.0,SCEL,D,7708.0
202405.0,SCEL,I,5656.0
202405.0,SCES,D,73.0
202405.0,SCFA,D,1560.0
202405.0,nan  ,I,86.0
202405.0,SCFM,D,106.0
,SCFT,D,
202405.0,SCGE,D,153.0
202405.0,,D,70.0
202405.0,SCHR,D,18.0
202405.0,SCIC,D,298.0
202405.0,SCIE  ,D,2506.0
202405.0,SCIE,I,26.0
202405.0,,D,100.0
202405.0,SCIP,D,87.0
202405.0,SCIP,,2.0
202405.0,SCIR,D,30.0
202405.0,SCJO,D,442.0
202405.0,,D,39.0
202405.0  ,SCMK,D,467.0
202405.0,SCNT,D,57.0
202405.0,SCNT  ,I,3.0
202405.0,SCON,D,34.0  
202405.0,SCPD,D,2339.0
202405.0,SCPF,D  ,2120.0
202405.0,SCPM,D,223.0
202405.0,SCPQ,D,156.0
202405.0,SCQP,D,766.0
202405.0,SCRD,D,
,SCRG,D,804.0  
202405.0,SCSE,D,1558.0
202405.0,SCSE,I,8.0
202405.0,SCSN,D,1093.0
202405.0,SCTB,D  ,2697.0
202405.0  ,SCTE,D,1297.0
202405.0,SCTN,D,420.0
202405.0,SCVD,D,nan  
202405.0,SCVM,D,696.0
202405.0,SCVM,I,
202406.0,SCAP,D,2.0
202406.0,SCAR,D,344.0
202406.0  ,SCAR,I,21.0
202406.0,SCAS,D,34.0  
202406.0,SCAT,D,462.0
202406.0,SCAT,I,2.0
202406.0,SCBA,D,246.0
202406.0,SCCC,D,32.0  
202406.0,SCCF,D,
202406.0,SCCF,I,2.0
202406.0,SCCH,D,325.0
202406.0,SCCI,D,549.0
202406.0,SCCI,I,11.0
202406.0,SCCV,D,119.0
202406.0,SCCY,D,186.0
202406.0,SCDA,D,956.0
,SCDA,I,4.0
202406.0,SCEL,D,7191.0
202406.0,SCEL,I,5770.0
202406.0,SCES,D  ,61.0
202406.0,SCFA,D,1536.0
202406.0,SCFA,I,74.0
202406.0,SCFM,D,98.0
202406.0,,D,10.0
202406.0,SCGE,D,107.0
202406.0,,D,56.0
202406.0,SCHR,D,14.0
202406.0,,D,152.0
202406.0,SCIE,D,1707.0
202406.0,,I,
202406.0,SCIM,D,112.0
202406.0,SCIP,D,80.0
202406.0,SCIR,D,28.0
202406.0,SCJO,D,383.0
202406.0,SCLL,D,11.0
202406.0,SCMK,D,389.0
202406.0,SCNT,D,55.0
202406.0,SCON,D,
202406.0,SCPD,D  ,2386.0
202406.0,SCPF,D,1848.0
202406.0,SCPQ,D,132.0
202406.0,SCQP,D,642.0
202406.0,SCRD,D,731.0
202406.0,SCRG,D,799.0
202406.0,SCSE,D,1337.0
202406.0,SCSN,D,689.0
202406.0,SCTB,,2628.0
202406.0,SCTE,D,
202406.0,SCTN,D,355.0
202406.0,SCVD,D,241.0
202406.0,SCVM,D,711.0
202406.0,SCVM,I,4.0
,,D,10.0
202407.0,SCAR,D,565.0
202407.0,SCAR,I,20.0
202407.0,SCAS,D,29.0
202407.0,SCAT,D,457.0
202407.0,SCAT,I,1.0
202407.0,SCBA,D,274.0
202407.0,SCCC,D  ,34.0
202407.0,SCCF,D,1567.0
,SCCF,I,1.0
202407.0,SCCH,D,791.0
202407.0,SCCI,D,659.0
202407.0,SCCI,I,12.0
202407.0,SCCV,D,216.0
202407.0,SCCY,D,255.0
,SCDA,D,1124.0
202407.0,,I,2.0
202407.0,SCEL,D,8095.0
202407.0,SCEL,I,6928.0
202407.0,SCES  ,D,79.0
202407.0,SCFA,D,1555.0
202407.0,SCFA,I,80.0
202407.0,SCFM,D,90.0
202407.0,SCFT,D,4.0
202407.0  ,SCGE,D,317.0
202407.0,SCGZ,D,40.0
202407.0,SCHR,D,16.0
202407.0,SCIC,D,243.0
,SCIE  ,D,2077.0
202407.0,SCIE,I,11.0
202407.0,SCIM,D,138.0
202407.0,SCIP,D,84.0
202407.0,SCIP,I,4.0
202407.0,SCIR,D,22.0
202407.0,SCJO,D,542.0
,SCLL,D,31.0
202407.0,SCMK,,408.0
,SCNT,D,71.0
202407.0,SCON,D,
202407.0,SCPD,D,2629.0  
202407.0,SCPF,D,1821.0
202407.0,SCPQ,D,182.0
202407.0,SCQP,D,712.0
202407.0,SCRD,D,559.0
202407.0,SCRG,D,876.0
202407.0,SCSE,D,1508.0
202407.0,,,1094.0
202407.0,SCTB,D,3200.0
202407.0,SCTE,D,1393.0
202407.0,SCTN  ,D,380.0
202407.0,SCVD,D  ,267.0
202407.0,SCVM,D,749.0
202408.0,SCAP,D,8.0
202408.0,SCAR  ,D,407.0
202408.0,SCAR,I,
202408.0,SCAS  ,D  ,34.0
202408.0,SCAT,D,436.0
202408.0,SCBA,D,232.0
202408.0,SCCC,D,16.0
202408.0,SCCF,D,1463.0  
202408.0,,I,10.0
202408.0,SCCH,D,938.0
202408.0,SCCI,D,661.0
202408.0,SCCI,I,
